# 1.16.2 RVA	1.17 RVA	constant
# Selected by scripts/select-needed-1170-rows.py from
# rva-map-1162-to-1170.functions.tsv -- the subset this workspace names in a
# `const *_RVA` declaration. Pairs come from masked-signature identity across
# .pdata, which is weaker evidence than the byte comparison behind
# rva-map-1162-to-1170.verified.tsv; rows that map already covers are omitted
# here so the stronger evidence wins. Good enough to CALL. Before DETOURING one,
# run scripts/audit-1170-hook-targets.py: signature identity does not check that
# the destination has room for MinHook's five-byte patch.
0x8d0900	0x8d1aa0	HUD_SCENE_UPDATE_RVA
0x8d1d00	0x8d2ea0	HUD_WEAPON_SLOT_CTOR_RVA
0x8d1e30	0x8d2fd0	HUD_CHILD_BINDER_RVA
0x8d2110	0x8d32b0	HUD_WEAPON_SLOT_UPDATE_RVA
0x8d54a0	0x8d6640	DEPOSITORY_DIALOG_CTOR_RVA
0x8d6430	0x8d75d0	DEPOSITORY_DIALOG_DTOR_RVA
0x8f13b0	0x8f2550	DEPOSITORY_DIALOG_REFRESH_RVA
0x8ff470	0x900610	TILE_POPULATE_RVA
0x9060d0	0x907270	(refused at runtime 0x9060d0)
0x90a300	0x90b4a0	KNOWLEDGE_TIP_REFRESH_RVA
0x90a6b0	0x90b850	LOADING_SCREEN_UPDATE_RVA
0x920c90	0x921e30	(refused at runtime 0x920c90)
0x9275b0	0x928750	(refused at runtime 0x9275b0)
0x93b760	0x93c900	OPTIONSETTING_TAB_SELECT_VISIBILITY_RVA
0x9a4670	0x9a5810	PROFILE_LOAD_ACTIVATE_RVA
0x9a8eb0	0x9aa050	TITLE_CONTINUE_SELECTOR_RVA
0x9aa290	0x9ab430	PROFILE_DRAW_STEP_RVA
0x9aac10	0x9abdb0	TITLE_TOP_DIALOG_UPDATE_RVA
0x9ac760	0x9ad9b0	(refused at runtime 0x9ac760)
0x9b24e0	0x9b3730	(refused at runtime 0x9b24e0)
0x9b2f00	0x9b4150	TITLE_TOP_START_LOGIN_RVA
0x9b49f0	0x9b5c40	(refused at runtime 0x9b49f0)
0xaebdc0	0xaed0d0	REQUEST_MOVE_MAP_RVA
0xaec050	0xaed360	(refused at runtime 0xaec050)
0xaec120	0xaed430	(refused at runtime 0xaec120)
0xaec570	0xaed880	STEP_MOVEMAP_LOADLIST_INIT_RVA
0xaec720	0xaeda30	INGAMESTEP_STEP_MOVEMAP_UPDATE_RVA
0xaecc10	0xaedf20	STEP_REQUEST_WAIT_RVA
0xaed380	0xaee690	COMMON_FINALIZE_RVA
0xaed820	0xaeeb30	REQUEST_SUBMIT_RVA
0xaf1800	0xaf2b10	STEP_LOADLIST_WAIT_RVA
0xaf5a20	0xaf6d30	STEP_MOVEMAP_FINISH_RVA
0xaf7cf0	0xaf9000	MOVEMAPSTEP_STEP_MOVEMAP_RVA
0xaf9cf0	0xafb010	STEP_WORLDRESWAIT_RVA
0xafb880	0xafcba0	B80_DISPATCHER2_RVA
0xafb880	0xafcba0	MOVEMAP_DISPATCHER_RVA
0xafbad0	0xafcdf0	B80_DISPATCHER1_RVA
0xafc160	0xafd480	MOVE_MAP_STEP_UPDATE_PLAYER_INFO_RVA
0xaff640	0xb00ad0	MOVEMAPSTEP_UPDATE_RVA
0xb0a1f0	0xb0b890	INGAMEINIT_HANDLER_RVA
0xb0a980	0xb0c020	WORLD_WORKER_BUILD_RVA
0xb0d400	0xb0eaa0	(refused at runtime 0xb0d400)
0xb0d960	0xb0f000	TITLE_SET_STATE_RVA
0xb83680	0xb84d30	CREATE_TPF_RESCAP_RVA
0xbba210	0xbbb8c0	PROFILE_ANIM_BIND_RVA
0xbba6e0	0xbbbd90	PROFILE_PER_FRAME_PUSH_RVA
0xbba730	0xbbbde0	PROFILE_MODEL_UPDATE_TASK_RVA
0xbbe1a0	0xbbf870	PROFILE_RENDERER_SET_MODEL_SOURCE_RVA
0xbbe390	0xbbfa60	PROFILE_CAM_BUILD_MATRIX_RVA
0xcab230	0xcac900	ONLINE_PREDICATE_DISABLE_RVA
0xcafc30	0xcb1300	SETUP_MAP_REENTRY_RVA
0xcf9500	0xcfabd0	CS_MSB_POINT_DTOR_RVA
0xcfae60	0xcfc530	CS_MSB_POINT_GET_ANGLE_RVA
0xcfaff0	0xcfc6c0	CS_MSB_POINT_COMPUTE_POSITION_RVA
0xd10b60	0xd12230	PLACE_NAME_LOOKUP_RVA
0xd3d5f0	0xd3ed40	LOAD_BALANCER_PARAM_RVA
0xd50cc0	0xd52a00	LOOKUP_SWORD_ARTS_PARAM_RVA
0xd697d0	0xd6b510	LOADING_BG_REPLACE_BIND_RVA
0xd7f850	0xd81590	CSSCALEFORMVALUE_DTOR_RVA
0xd7f850	0xd81590	SCALEFORM_VALUE_DTOR_RVA
0xd81970	0xd836b0	PROXY_GLOBAL_RECT_RVA
0xd81fb0	0xd83cf0	PROXY_LOCAL_RECT_RVA
0xd82570	0xd842b0	TITLE_LOGO_GFX_CURRENT_FRAME_RVA
0xd83e20	0xd85b60	TITLE_GFX_VALUE_SET_POSITION_RVA
0xd84090	0xd85dd0	TITLE_GFX_VALUE_SET_SCALE_RVA
0xe05fb0	0xe07db0	DLC_ROOTS_REFILL_RVA
0xe06490	0xe08290	DLC_ROOTS_BLANK_RVA
0xe0e680	0xe10480	SAVE_DIR_BUILDER_RVA
0xe56310	0xe58110	MENU_ONLINE_MODE_DISABLE_RVA
0xe6e430	0xe70230	SL_POLL_SAVE_STATUS_RVA
0xe6e8d0	0xe706d0	IODEV_MOUNT_OPEN_RVA
0xe6f200	0xe71000	SL_RELEASE_REQUEST_RVA
0xe6fb50	0xe71950	SL_ENQUEUE_SAVE_JOB_RVA
0xe77490	0xe79290	DELAY_DELETE_ENQUEUE_RVA
0xe8d590	0xe8f390	STEAM_ID64_GETTER_RVA
0xeb54c0	0xeb72c0	EZ_CHILDSTEP_RESET_RVA
0xeb5530	0xeb7330	CHILD_DONE_QUERY_RVA
0xeb5530	0xeb7330	MOVEMAP_CHILD_FINISHED_POLL_RVA
0x1140ec0	0x1142cc0	SCALEFORM_DLSTRING_CHAR_COPY_RVA
0x114bf10	0x114dd10	GFX_TEXT_DOC_REFLOW_RVA
0x1198e50	0x119ac50	GFX_TEXT_FIELD_SET_SELECTION_RVA
0x11a8900	0x11aa700	SCALEFORM_HANDLER_DTOR_RVA
0x1653350	0x1655150	UPDATE_BONE_MODEL_SPACE_RVA
0x19e0e10	0x19e2c10	GX_CLEAR_RTV_WRAPPER_RVA
0x19e5830	0x19e7630	GX_FRAME_CTX_POP_RVA
0x19eaa20	0x19ec820	GX_FRAME_CTX_RELEASE_RVA
0x1eb97a0	0x1ebb5a0	ASSERT_WRAPPER_RVA
0x1eba960	0x1ebc760	SAVE_DIR_ALLOC_GETTER_RVA
0x23f1bf0	0x23f4400	SESSION_MANAGER_PLAYER_ENTRY_BASE_COPY_RVA
0x240a1f0	0x240ca00	STATE_INDEX_GETTER_RVA
0x240a2a0	0x240cab0	SAVE_DIR_SETTER_RVA
0x240c270	0x240ea80	SAVE_DIR_SLOT_LOOKUP_RVA
0x240f490	0x2411ca0	USERINDEX_FORCE_RVA
0x240fd70	0x2412580	SL_SAVE_JOB_BODY_RVA
0x24129b0	0x24151c0	SIGNIN_FORCE_RVA
0x2413860	0x2416070	SAVE_WRITE_FULL_REBUILD_RVA
0x24142e0	0x2416af0	SAVE_WRITE_IN_PLACE_RVA
0x251c480	0x251ec90	PURECALL_RVA
